Unnamed: 0,Company,Date,Tahun_Buku,Link,folder_path,category
2052,PTRO,11 April 2023 | 15:33,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/PTRO/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\PTRO\2022,General
2053,PTSN,31 Maret 2023 | 12:07,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/PTSN/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\PTSN\2022,General
2054,PTSP,31 Maret 2023 | 09:26,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/PTSP/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\PTSP\2022,General
2055,PUDP,05 April 2023 | 22:36,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/PUDP/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\PUDP\2022,Property
2056,PURA,31 Maret 2023 | 20:23,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/PURA/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\PURA\2022,Infrastructure Industry
2057,PURI,06 Maret 2023 | 11:10,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/PURI/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\PURI\2022,Property
2058,PWON,27 Maret 2023 | 20:36,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/PWON/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\PWON\2022,General
2059,PYFA,06 April 2023 | 17:15,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/PYFA/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\PYFA\2022,General
2060,PZZA,05 April 2023 | 16:15,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/PZZA/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\PZZA\2022,General
2061,RAFI,15 Mei 2023 | 20:24,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/RAFI/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\RAFI\2022,General
2062,RAJA,13 April 2023 | 11:59,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/RAJA/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\RAJA\2022,General
2063,RALS,31 Maret 2023 | 13:15,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/RALS/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\RALS\2022,General
2064,RANC,05 April 2023 | 15:38,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/RANC/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\RANC\2022,General
2065,RBMS,24 Maret 2023 | 06:17,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/RBMS/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\RBMS\2022,Property
2066,RCCC,29 Maret 2023 | 18:43,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/RCCC/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\RCCC\2022,General
2067,RDTX,04 April 2023 | 22:36,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/RDTX/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\RDTX\2022,Property
2068,REAL,31 Maret 2023 | 10:55,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/REAL/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\REAL\2022,Property
2069,RELI,19 April 2023 | 16:22,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/RELI/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\RELI\2022,Securities Industry
2070,RICY,03 April 2023 | 11:52,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/RICY/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\RICY\2022,General
2071,RISE,01 April 2023 | 17:08,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/RISE/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\RISE\2022,Property
2072,RMBA,26 Mei 2023 | 14:54,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/RMBA/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\RMBA\2022,General
2073,RMKE,12 April 2023 | 17:14,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/RMKE/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\RMKE\2022,General
2074,ROCK,04 April 2023 | 20:01,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/ROCK/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\ROCK\2022,Property
2075,RODA,06 Juni 2023 | 16:01,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/RODA/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\RODA\2022,Property
2076,RONY,17 April 2023 | 13:15,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/RONY/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\RONY\2022,General
2077,ROTI,02 Maret 2023 | 11:36,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/ROTI/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\ROTI\2022,General
2078,RSGK,31 Maret 2023 | 19:20,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/RSGK/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\RSGK\2022,General
2079,RUIS,05 April 2023 | 14:23,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/RUIS/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\RUIS\2022,General
2080,RUNS,17 Maret 2023 | 00:42,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/RUNS/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\RUNS\2022,General
2081,SAFE,28 Maret 2023 | 11:15,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SAFE/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SAFE\2022,Infrastructure Industry
2082,SAGE,08 Mei 2023 | 11:41,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SAGE/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SAGE\2022,Property
2083,SAME,31 Maret 2023 | 14:36,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SAME/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SAME\2022,General
2084,SAMF,28 Maret 2023 | 22:16,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SAMF/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SAMF\2022,General
2085,SAPX,01 April 2023 | 12:32,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SAPX/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SAPX\2022,General
2086,SATU,17 April 2023 | 15:27,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SATU/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SATU\2022,Property
2087,SBAT,05 April 2023 | 10:51,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SBAT/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SBAT\2022,General
2088,SBMA,30 Maret 2023 | 23:22,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SBMA/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SBMA\2022,General
2089,SCCO,03 April 2023 | 13:55,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SCCO/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SCCO\2022,General
2090,SCMA,31 Maret 2023 | 20:08,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SCMA/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SCMA\2022,General
2091,SCNP,31 Maret 2023 | 09:53,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SCNP/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SCNP\2022,General
2092,SCPI,03 April 2023 | 14:58,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SCPI/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SCPI\2022,General
2093,SDMU,31 Maret 2023 | 04:57,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SDMU/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SDMU\2022,General
2094,SDPC,04 April 2023 | 09:53,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SDPC/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SDPC\2022,General
2095,SDRA,01 Maret 2023 | 23:27,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SDRA/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SDRA\2022,Financial and Shariah
2096,SEMA,11 April 2023 | 13:45,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SEMA/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SEMA\2022,General
2097,SFAN,05 April 2023 | 09:53,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SFAN/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SFAN\2022,General
2098,SGER,14 April 2023 | 16:28,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SGER/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SGER\2022,General
2099,SGRO,31 Maret 2023 | 11:34,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SGRO/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SGRO\2022,General
2100,SHID,01 April 2023 | 21:51,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SHID/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SHID\2022,General
2101,SHIP,24 Maret 2023 | 06:30,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SHIP/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SHIP\2022,Infrastructure Industry
2102,SICO,28 April 2023 | 23:19,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SICO/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SICO\2022,General
2103,SIDO,10 Februari 2023 | 09:10,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SIDO/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SIDO\2022,General
2104,SILO,28 Maret 2023 | 16:24,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SILO/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SILO\2022,General
2105,SIMP,03 Maret 2023 | 10:10,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SIMP/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SIMP\2022,General
2106,SINI,29 Maret 2023 | 20:20,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SINI/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SINI\2022,General
2107,SIPD,12 April 2023 | 22:33,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SIPD/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SIPD\2022,General
2108,SKBM,01 April 2023 | 17:55,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SKBM/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SKBM\2022,General
2109,SKLT,13 April 2023 | 09:46,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SKLT/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SKLT\2022,General
2110,SKRN,04 April 2023 | 11:40,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SKRN/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SKRN\2022,Property
2111,SLIS,01 Juni 2023 | 07:35,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SLIS/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SLIS\2022,General
2112,SMAR,03 April 2023 | 16:36,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SMAR/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SMAR\2022,General
2113,SMBR,08 Maret 2023 | 14:11,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SMBR/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SMBR\2022,General
2114,SMCB,27 Februari 2023 | 09:56,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SMCB/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SMCB\2022,General
2115,SMDM,29 Maret 2023 | 19:11,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SMDM/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SMDM\2022,Property
2116,SMDR,20 Maret 2023 | 21:59,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SMDR/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SMDR\2022,Infrastructure Industry
2117,SMGR,13 Maret 2023 | 15:13,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SMGR/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SMGR\2022,General
2118,SMKL,12 April 2023 | 17:11,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SMKL/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SMKL\2022,General
2119,SMKM,12 April 2023 | 16:47,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SMKM/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SMKM\2022,Infrastructure Industry
2120,SMMA,05 April 2023 | 22:11,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SMMA/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SMMA\2022,Finance Industry
2121,SMMT,31 Maret 2023 | 19:55,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SMMT/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SMMT\2022,General
2122,SMRA,24 Maret 2023 | 06:26,2022,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202022/Audit/SMRA/instance.zip,C:\Users\arsen\OneDrive\Temp\Scraping IDX\Data\SMRA\2022,Property
