Company,Tahun_Buku,Tanggal Rilis,kas,jumlah_aset_lancar,persediaan,piutang,jumlah_aset_tidak_lancar,jumlah_aset,jumlah_liabilitas_jangka_pendek,jumlah_liabilitas_jangka_panjang,jumlah_ekuitas,jumlah_liabilitas,pendapatan,cogs,laba_bruto,laba_rugi,laba_rugi_komprehensif,EPS,category,7D_Avg
ISSP,2022,2023-04-03 12:07:00,50178.0,4401410.0,,1193506.0,3004521.0,7405931.0,2606899.0,654497.0,4144535.0,3261396.0,6255945.0,-5497334.0,393231.0,305849.0,421010.0,43.29,General,249.42857142857142
ITIC,2022,2023-03-27 14:25:00,1582680952.0,152684650832.0,,6488695848.0,400522661450.0,553207312282.0,144218917325.0,44667191639.0,364321203318.0,188886108964.0,279179553590.0,-207393339745.0,32279830698.0,23952323176.0,39641694131.0,25.46,General,302.85714285714283
ITMA,2022,2023-04-12 12:37:00,217902.0,326286.0,,9853.0,218853691.0,219179977.0,1601434.0,8054262.0,209524281.0,9655696.0,198232.0,-148417.0,30549794.0,30549794.0,30550655.0,0.0339,General,642.1428571428571
ITMG,2022,2023-03-20 10:41:00,1430327.0,1908545.0,,369242.0,731632.0,2640177.0,585613.0,104284.0,1950280.0,689897.0,3636213.0,-1741821.0,1544792.0,1199345.0,1219926.0,1.07,General,39021.42857142857
JARR,2022,2023-03-28 18:30:00,206005629117.0,1433684734604.0,,359885710372.0,1567453726037.0,3001138460641.0,627643810202.0,1219584692402.0,1153909958037.0,1847228502604.0,4707542336960.0,-4539893124896.0,48273695591.0,41681880210.0,41847418667.0,5.8,General,240.28571428571428
JAST,2022,2023-04-13 10:55:00,8710973067.0,40952790546.0,,29666826818.0,90544227446.0,131497017992.0,49309690270.0,5471693793.0,76715633929.0,54781384063.0,82166049856.0,-52671258317.0,-5458652453.0,-5361626734.0,-5216531799.0,-6.61,General,63.142857142857146
JAWA,2022,2023-04-14 11:48:00,1982725868.0,262493584472.0,,61390281382.0,3327148882974.0,3589642467446.0,655779238220.0,2815458360457.0,118404868769.0,3471237598677.0,971541518082.0,-944244905030.0,-280620392740.0,-301812696692.0,-290943213300.0,-79.53,General,77.57142857142857
JAYA,2022,2023-04-12 19:09:00,8011782399.0,52160068676.0,,19661064445.0,79404792086.0,131564860762.0,11780044897.0,2357285149.0,117427530716.0,14137330046.0,79236924565.0,-56543373410.0,5834020095.0,4337338556.0,4452733293.0,5.57,Infrastructure Industry,106.85714285714286
JECC,2022,2023-04-12 18:59:00,148583501.0,1612699928.0,,870323103.0,587097713.0,2199797641.0,1391322091.0,60246593.0,748228957.0,1451568684.0,2816473345.0,-2592161953.0,60085749.0,57625085.0,51994475.0,381.0,General,4775.714285714285
JGLE,2022,2023-03-24 06:29:00,85443.0,1017212.0,,805404.0,693235.0,1710447.0,292398.0,228950.0,1189099.0,521348.0,191996.0,-100120.0,-758291.0,-758291.0,-757196.0,-34.0,Property,50.0
JIHD,2022,2023-03-31 14:34:00,324480649.0,493454796.0,,69630344.0,6085372876.0,6578827672.0,769119391.0,1083852925.0,4725855356.0,1852972316.0,1266978042.0,-294150586.0,150054919.0,132575384.0,146254608.0,0.00166,General,321.7142857142857
JKON,2022,2023-04-04 10:08:00,441414235.0,2381519836.0,,1152425673.0,1925965830.0,4307485666.0,1224355589.0,221097831.0,2862032246.0,1445453420.0,4465174493.0,-3864227268.0,250526174.0,201656509.0,211489318.0,12.31,Property,122.14285714285714
JKSW,2022,2023-04-12 18:25:00,10142003008.0,47982609653.0,,29966843018.0,111360326610.0,159342936263.0,13928481174.0,639186520251.0,-493772065162.0,653115001425.0,349129812.0,-9617947837.0,,3190668366.0,3156651566.0,21.27,General,60.0
JPFA,2022,2023-03-02 12:23:00,1811082.0,17001468.0,,2714587.0,15689419.0,32690887.0,9412440.0,9623670.0,13654777.0,19036110.0,48972085.0,-41288929.0,1954529.0,1490931.0,1283398.0,122.0,General,1192.240687779018
JRPT,2022,2023-03-31 13:55:00,621060876.0,3420467433.0,,36971344.0,8831333067.0,12251800500.0,3390150461.0,229604366.0,8632045673.0,3619754827.0,2258974450.0,-959311542.0,892861723.0,879772894.0,881509259.0,64.93,Property,471.7714146205357
JSMR,2022,2023-03-02 17:15:00,8429118.0,12487212.0,,1408268.0,78651970.0,91139182.0,12142988.0,53374805.0,25621389.0,65517793.0,16582849.0,-9164752.0,3725795.0,2323708.0,817616.0,378.0,Infrastructure Industry,3203.4732840401784
JSPT,2022,2023-04-14 15:29:00,1091086059.0,1665875608.0,,112145064.0,4417474932.0,6083350540.0,786346838.0,2595755463.0,2701248239.0,3382102301.0,1376550783.0,-451405607.0,-75789118.0,-52193561.0,-37737424.0,-19.0,General,822.1428571428571
JTPE,2022,2023-04-03 14:56:00,209758085749.0,843786540254.0,,179534322656.0,719851166826.0,1563637707080.0,488176318701.0,53394986868.0,1022066401511.0,541571305569.0,1423142732743.0,-1096969715899.0,181847967748.0,143653268644.0,150854913310.0,29.71,General,242.51099504743303
KAEF,2022,2023-04-01 10:04:00,2153023582.0,8501422281.0,,2616478080.0,11852570612.0,20353992893.0,8030857184.0,2983845379.0,9339290330.0,11014702563.0,9606145359.0,-6013310323.0,49622055.0,-109782957.0,106446668.0,-30.62,General,908.5714285714286
KARW,2022,2023-03-31 12:10:00,805858.0,3015493.0,,1879780.0,11867721.0,14883214.0,48267528.0,146613.0,-33530927.0,48414141.0,7138357.0,-4099140.0,1407352.0,955529.0,961908.0,163.0,General,53.42857142857143
KAYU,2022,2023-04-12 16:09:00,325570778.0,94923655763.0,,57178496693.0,9660924328.0,104584580091.0,22569482569.0,1691416558.0,80323680964.0,24260899127.0,22711399943.0,-19338922229.0,2438454948.0,1778932993.0,1734099129.0,2.68,General,57.42857142857143
KBAG,2022,2023-03-31 09:46:00,5568958503.0,258155437875.0,,202272123979.0,185267475731.0,443422913606.0,27172644143.0,26221618174.0,390028651289.0,53394262317.0,77358766402.0,-55681875938.0,9376834470.0,9322110495.0,9314369869.0,1.3,Property,50.0
KBLI,2022,2023-04-05 11:52:00,305620879456.0,1952463428100.0,,752431266864.0,844541598170.0,2797005026270.0,187361934985.0,114635331612.0,2495007759673.0,301997266597.0,2221091331884.0,-2024467984459.0,86733179889.0,59961666687.0,58051906257.0,16.0,General,292.25316074916293
KBLM,2022,2023-03-31 18:18:00,11661752737.0,440749336172.0,,238322447223.0,1067847020197.0,1508596356369.0,247684626134.0,16260326022.0,1244651404213.0,263944952156.0,1514907831143.0,-1446264513550.0,35142847264.0,30497463746.0,31220898654.0,27.23,General,255.16882978166853
KBLV,2022,2023-03-31 06:31:00,535204.0,571881.0,,27384.0,699209.0,1271090.0,1652441.0,24905.0,-406256.0,1677346.0,140413.0,-78430.0,-275373.0,-281170.0,-436648.0,-156.0,General,73.0
KDSI,2022,2023-05-30 17:13:00,48717357334.0,760033784329.0,,338878652322.0,529177665779.0,1289211450108.0,338942106575.0,212368207387.0,737901136146.0,551310313962.0,2352412014545.0,-2028565438727.0,108084354815.0,76150458446.0,76887594355.0,188.03,General,1105.5194789341517
KDTN,2022,2023-03-24 18:49:00,23448755820.0,35091576059.0,,484266437.0,42395991428.0,77487567487.0,4954585818.0,7569155478.0,64963826191.0,12523741296.0,25199386179.0,-12341770139.0,3258354003.0,2532975643.0,2461866943.0,2.44,General,125.33464704241071
KEEN,2022,2023-03-29 12:08:00,3899283.0,32476350.0,,16567160.0,283643338.0,316119688.0,17407166.0,123640903.0,175071619.0,141048069.0,41832779.0,-14734166.0,18039444.0,14481339.0,13736898.0,0.0034,Infrastructure Industry,550.8657924107143
KEJU,2022,2023-03-01 10:50:00,131685970327.0,641093981245.0,,135271162217.0,219006377744.0,860100358989.0,153894624540.0,2699915112.0,703505819337.0,156594539652.0,1044368857579.0,-748863690551.0,150389911968.0,117370750383.0,117680290350.0,78.25,General,1191.500523158482
KETR,2022,2023-05-01 17:08:00,278196355133.0,1150187143337.0,,267783962273.0,454827647210.0,1605014790547.0,143887637583.0,596043182668.0,865083970296.0,739930820251.0,353133853101.0,-162606165789.0,78287422679.0,67577181741.0,69956738064.0,27.56,General,178.85714285714286
KIAS,2022,2023-04-03 12:38:00,9080952871.0,335771250503.0,,256187925501.0,730108302275.0,1065879552778.0,177517613638.0,35360531974.0,853001407166.0,212878145612.0,647952496309.0,-615752823227.0,1043659853.0,6553870572.0,6572021172.0,0.43,General,50.0
KICI,2022,2023-03-31 16:34:00,7214773572.0,135151401586.0,,20710485524.0,46516153333.0,181667554919.0,20322720561.0,46838456654.0,114506377704.0,67161177215.0,82415191372.0,-63032787541.0,553242084.0,431268042.0,1544433254.0,1.56,General,180.14285714285714
KIJA,2022,2023-03-21 15:51:00,1326141917021.0,9078105535737.0,,1076148491637.0,4032353847863.0,13110459383600.0,1985458651793.0,4619625171740.0,6505375560067.0,6605083823533.0,2720261372934.0,-1320013807647.0,48892233242.0,40980837130.0,40284788984.0,-3.121,Property,129.14285714285714
KING,2022,2023-07-04 10:00:00,15859896492.0,56621375724.0,,29066031037.0,18773544380.0,75394920104.0,41286483075.0,6257854195.0,27850582834.0,47544337270.0,161856738362.0,-140038742408.0,1896935341.0,1061205811.0,1036154514.0,0.68,General,243.14285714285714
KINO,2022,2023-04-03 21:53:00,194557791747.0,1688505201652.0,,953782858192.0,2987866843443.0,4676372045095.0,1935669493305.0,1206882251364.0,1533820300426.0,3142551744669.0,3631451490321.0,-2322785204347.0,-917093919073.0,-950288973938.0,-946711947912.0,-687.0,General,1483.5714285714287
KIOS,2022,2023-04-03 16:59:00,1133149823.0,84169048697.0,,6219046012.0,95994456354.0,180163505051.0,11206897675.0,87059808.0,168869547568.0,11293957483.0,363872667991.0,-337029710875.0,4375975169.0,819110464.0,884770273.0,0.86,General,75.71428571428571
KJEN,2022,2023-04-13 11:24:00,97859872.0,7978924683.0,,4768178674.0,60079399815.0,68058324498.0,3261564866.0,2543942334.0,62252817298.0,5805507200.0,8432422626.0,-3378968312.0,-100170290.0,-94102528.0,14593507.0,-0.19,General,166.28571428571428
KKES,2022,2023-03-28 11:43:00,1526125208.0,102075036285.0,,61844129642.0,12358977238.0,114434013523.0,43082331776.0,8754847301.0,62596834446.0,51837179077.0,230719095046.0,-187122581816.0,8177153981.0,6215556761.0,6584134841.0,6.6,General,103.67897360665458
KKGI,2022,2023-03-28 12:03:00,43517021.0,93184069.0,,23657508.0,77000621.0,170184690.0,36065828.0,11179718.0,122939144.0,47245546.0,254967483.0,-181384447.0,58058817.0,39055906.0,31356468.0,0.0083,General,401.4604012625558
KLBF,2022,2023-04-11 18:15:00,3949768854987.0,16710229570163.0,,4845811506134.0,10531083455511.0,27241313025674.0,4431038459634.0,712946363651.0,22097328202389.0,5143984823285.0,28933502646719.0,-17229436210443.0,4458896905350.0,3450083412291.0,3513671510204.0,72.71,General,2017.6364571707588
KLIN,2022,2023-04-05 15:44:00,133217872.0,13356385718.0,,8220339704.0,31258403638.0,44614789356.0,2465657330.0,8783565292.0,33365566734.0,11249222622.0,7514581488.0,-4473455433.0,-1151878654.0,-1079601070.0,-1079601070.0,-0.92,General,24.285714285714285
KMDS,2022,2023-04-03 14:54:00,18963996188.0,141029077168.0,,69201721394.0,92292339796.0,233321416964.0,44422605041.0,3824287199.0,185074524724.0,48246892240.0,317610018585.0,-212501877593.0,61240255109.0,47993345719.0,48462653149.0,60.0,General,609.2857142857143
KMTR,2022,2023-04-03 15:22:00,417979629712.0,3156871135137.0,,401545457919.0,1641925347215.0,4798796482352.0,324525728178.0,2517553843979.0,1956716910195.0,2842079572157.0,11484294844569.0,-10842098921413.0,-29035158248.0,-29659917082.0,-37519496827.0,-2.9,General,246.28571428571428
KOBX,2022,2023-04-06 10:51:00,32726440.0,120895401.0,,34187330.0,63767365.0,184662766.0,126593364.0,21120494.0,36948908.0,147713858.0,168521914.0,-137970949.0,5143858.0,4204565.0,2891673.0,0.001832,General,237.42857142857142
KOIN,2022,2023-04-01 23:06:00,16995953986.0,928486381754.0,,480853426123.0,169241107440.0,1097727489194.0,1056713188891.0,15172969775.0,25841330528.0,1071886158666.0,3111392892032.0,-2887597053396.0,-71178230245.0,-73270055868.0,-72465027749.0,-7470.0,General,118.14285714285714
KONI,2022,2023-04-10 15:54:00,33998140756.0,109253464513.0,,25027814026.0,32893912002.0,142147376515.0,10909228310.0,13256675609.0,117981472596.0,24165903919.0,178583574879.0,-138200134439.0,14794062193.0,11593252744.0,12102661464.0,37.0,General,1495.0
KOPI,2022,2023-04-04 14:30:00,10065771760.0,89651889479.0,,34504028471.0,167940584578.0,257592474057.0,62933439049.0,96780921636.0,97878113372.0,159714360685.0,184206031069.0,-128654126059.0,11222359561.0,6939941628.0,8247158364.0,9.85,General,407.42857142857144
KOTA,2022,2023-04-20 16:04:00,4560006906.0,161462331853.0,,146579209461.0,1380582992179.0,1542045324032.0,100399261626.0,203363859647.0,1238282202759.0,303763121273.0,20948231307.0,-6942834173.0,-23081922261.0,-21061511858.0,-20985432054.0,-2.0,Property,50.0
KPIG,2022,2023-04-04 19:27:00,206304439753.0,3521802077929.0,,728158706265.0,28433958368226.0,31955760446155.0,3139215890647.0,3328883991291.0,25487660564217.0,6468099881938.0,1121876641357.0,-715703303133.0,185421755082.0,179502179117.0,210572797263.0,2.09,Property,69.71428571428571
KRAS,2022,2023-06-29 17:36:00,78866.0,1072512.0,,416181.0,2089922.0,3162434.0,2399612.0,210236.0,552586.0,2609848.0,2238533.0,-2036065.0,214620.0,22644.0,-34342.0,0.001,General,214.85714285714286
KREN,2022,2023-04-06 01:15:00,320470001506.0,1622252125824.0,,586158852289.0,1247827195221.0,2870079321045.0,583507966512.0,44537683002.0,2242033671531.0,628045649514.0,12272140714358.0,-12101878964220.0,-59451321788.0,-61853930426.0,-56435242618.0,-6.25,General,50.0
KRYA,2022,2023-03-30 11:25:00,17797268773.0,110565428222.0,,69978782042.0,44442314033.0,155007742255.0,37586169109.0,18458792813.0,98962780333.0,56044961922.0,198114461203.0,-165645421681.0,17786910503.0,12494963054.0,11598816764.0,7.69,Infrastructure Industry,101.71428571428571
KUAS,2022,2023-03-29 10:28:00,33831597339.0,163700209723.0,,60116374914.0,105842225379.0,269542435102.0,89530566430.0,30860009558.0,149151859114.0,120390575988.0,153828140683.0,-111971574933.0,10905821180.0,7864937767.0,10372389651.0,6.08,General,52.42857142857143
LABA,2022,2023-04-13 00:06:00,326660278.0,31888224108.0,,4749451240.0,34380418452.0,66268642560.0,3623128061.0,3996999572.0,58648514927.0,7620127633.0,15642947889.0,-12616198070.0,-5857551489.0,-4544715678.0,-4447981353.0,-5.0,General,69.14285714285714
LAJU,2022,2023-03-29 19:01:00,14795628146.0,37015146207.0,,22219518061.0,83222047888.0,120237194095.0,36611556335.0,27666713189.0,55958924571.0,64278269524.0,147917868234.0,-111034103153.0,15551036296.0,12223822847.0,12567388280.0,16.37,General,326.2857142857143
LAND,2022,2023-04-06 15:37:00,8309603321.0,212791397382.0,,4838564448.0,521555569461.0,734346966843.0,221474334369.0,44936869683.0,467935762791.0,266411204052.0,52968882351.0,,-6947242278.0,-7918635681.0,-7905799681.0,-2.84,Property,50.0
LAPD,2022,2023-03-31 23:47:00,36553333.0,36553333.0,,,27977500.0,64530833.0,14989027796.0,500915000.0,-15425411963.0,15489942796.0,0.0,-0.0,233113930682.0,233113930682.0,233211705682.0,58.77,Infrastructure Industry,50.0
LCKM,2022,2023-04-12 15:33:00,9304184431.0,136689695364.0,,35278516036.0,8867525477.0,145557220841.0,9405947345.0,485171000.0,135666102496.0,9891118345.0,29316490133.0,-23739356148.0,878119836.0,702210466.0,710898614.0,0.71,Infrastructure Industry,298.2857142857143
LEAD,2022,2023-04-01 11:02:00,10104185.0,25403107.0,,14061415.0,108357559.0,133760666.0,8521530.0,96087787.0,29151349.0,104609317.0,29500451.0,-25912369.0,-5649108.0,-5988228.0,-6043996.0,-0.001485,Infrastructure Industry,50.0
LFLO,2022,2023-04-08 10:52:00,9455098677.0,76090376469.0,,24289449333.0,8656311131.0,84746687600.0,38975123600.0,437296859.0,45334267141.0,39412420459.0,64670126720.0,-38965458661.0,4162532883.0,3415695396.0,3344563386.0,2.57,General,51.714285714285715
LIFE,2022,2023-03-31 23:12:00,1363572.0,3787283.0,,241663.0,606851.0,15536442.0,173972.0,684743.0,7684570.0,7836992.0,2610679.0,-3471306.0,428661.0,367773.0,183223.0,175.0,Insurance,5608.79296875
LINK,2022,2023-03-08 14:48:00,155344.0,895066.0,,670654.0,10749728.0,11644794.0,4648427.0,2028327.0,4968040.0,6676754.0,4370781.0,-995927.0,330030.0,240718.0,249891.0,87.0,General,2176.0648367745534
LION,2022,2023-04-03 16:23:00,47307400933.0,473379372904.0,,145008895885.0,211118505577.0,684497878481.0,135297369996.0,74385770226.0,474814738259.0,209683140222.0,408811497547.0,-261709423619.0,7494043687.0,2314362759.0,8992012725.0,4.0,General,638.0000087193081
LMPI,2022,2023-03-30 05:09:00,4257124754.0,485010883834.0,,89435283636.0,209276786700.0,694287670534.0,421462748244.0,66861535638.0,205963386652.0,488324283882.0,575434595241.0,-501428147046.0,-25324565384.0,-24611113410.0,-22041711834.0,-24.4,General,117.57142857142857
LMSH,2022,2023-04-03 17:12:00,19418900739.0,76497142486.0,,13304774745.0,55901725261.0,132398867747.0,12168769649.0,8662990131.0,111567107967.0,20831759780.0,172869763600.0,-170150266591.0,-4494256932.0,-4744549983.0,-3999191033.0,-49.0,General,500.2857142857143
LPCK,2022,2023-04-03 14:53:00,206730.0,6341540.0,,79610.0,3008073.0,9349613.0,1878838.0,775604.0,6695171.0,2654442.0,1267725.0,-595238.0,363333.0,302814.0,289430.0,115.0,Property,848.5714285714286
LPGI,2022,2023-03-07 17:26:00,40321961783.0,2392462911264.0,,539370914266.0,130349071881.0,2930664711078.0,179127901533.0,1971189821972.0,730148693223.0,2200516017855.0,2670789617487.0,-1904944491088.0,98598182213.0,73838714374.0,-16460725686.0,246.0,Insurance,6046.43896484375
LPIN,2022,2023-04-06 10:54:00,13626302964.0,132350242904.0,,54270571651.0,205092696327.0,337442939231.0,25505187892.0,7178187000.0,304759564339.0,32683374892.0,172638332781.0,-130518349049.0,31770915490.0,26673231906.0,27111187216.0,63.0,General,376.89535086495533
LPKR,2022,2023-03-31 13:47:00,2625920.0,29144101.0,,2086544.0,20726796.0,49870897.0,9325960.0,21405046.0,19139891.0,30731006.0,14808570.0,-8524887.0,-1759132.0,-2327495.0,-2912018.0,-38.0,Property,89.14285714285714
LPLI,2022,2023-04-06 13:15:00,64800.0,818135.0,,8414.0,307401.0,1125536.0,12473.0,1686.0,1111377.0,14159.0,25021.0,-29411.0,43685.0,38673.0,149503.0,33.04,General,248.0
LPPF,2022,2023-02-28 17:31:00,354281.0,1445948.0,,70704.0,4304269.0,5750217.0,2355863.0,2814190.0,580164.0,5170053.0,6454583.0,-2053486.0,1636886.0,1383222.0,1283182.0,582.0,General,4518.599748883928
LPPS,2022,2023-04-12 19:36:00,19192815117.0,143396645021.0,,21800000.0,849005966101.0,992402611122.0,140932274.0,20216506.0,992241462342.0,161148780.0,225000000.0,-1889030935.0,-270501865345.0,-270497495814.0,-248746382429.0,-104.51,General,68.57142857142857
LRNA,2022,2023-03-31 17:08:00,1189289890.0,17677040107.0,,7354089182.0,207027214611.0,224704254718.0,23685508054.0,30310920996.0,170707825668.0,53996429050.0,93102920936.0,-86210578018.0,-18044925635.0,-21311924827.0,-21323509436.0,-60.92,Infrastructure Industry,169.28571428571428
LSIP,2022,2023-03-08 11:47:00,3847390.0,5107489.0,,406193.0,7309524.0,12417013.0,709627.0,771679.0,10935707.0,1481306.0,4585348.0,-3093904.0,1283525.0,1035285.0,1092129.0,152.0,General,915.9205235072544
LTLS,2022,2023-04-11 18:54:00,237154.0,2747344.0,,1156955.0,3346795.0,6094139.0,2253473.0,853955.0,2986711.0,3107428.0,7879115.0,-6371515.0,440630.0,340580.0,365563.0,206.0,General,1265.5906459263392
LUCK,2022,2023-04-11 14:14:00,30182796223.0,103198353142.0,,31462583359.0,71538958218.0,174737311360.0,29155171262.0,9212138279.0,136370001819.0,38367309541.0,136370430067.0,-101236112214.0,3415060777.0,1312960178.0,1052705298.0,1.81,General,99.14285714285714
LUCY,2022,2023-03-15 16:43:00,16074976032.0,50992381111.0,,20570279247.0,34760581839.0,85752962950.0,21233913901.0,17152876087.0,47366172962.0,38386789988.0,66140071647.0,-27158149548.0,7568127070.0,5705313187.0,5388968675.0,5.18,General,168.34970092773438
MAIN,2022,2023-04-12 12:27:00,477398404.0,2952189309.0,,826353029.0,2794808778.0,5746998087.0,2524889763.0,1146969854.0,2075138470.0,3671859617.0,11101647275.0,-10407768312.0,31829214.0,26217657.0,27026716.0,12.0,General,442.85714285714283
MAPA,2022,2023-03-31 04:40:00,1341637.0,4834403.0,,667729.0,2599884.0,7434287.0,2145712.0,803101.0,4485474.0,2948813.0,9801240.0,-5111028.0,1537032.0,1173424.0,1233784.0,412.0,General,440.27933175223217
